,Maxi Prin Strs,Mini Prin Strs,Sa,Sm,Sn',Sn,b,b',N',N,XGBOOST
94,-62721.0,-312363.0,124875.25,-187487.75,247.69440789473686,504.15046129369404,-0.8388975913582601,-1.1920406141361053,1.3267117402465634,0.7139130806399622,713715.94
95,-62612.5,-312227.5,124861.75,-187365.75,247.53388157894736,504.4228660882415,-0.8388819402919747,-1.1920628541031026,1.3274285949690565,0.7134490352325081,713604.75
96,-62504.0,-312092.0,124848.25,-187243.75,247.3733552631579,504.6956244223852,-0.838866287533411,-1.1920850973048207,1.3281463800589084,0.7129849261595558,712668.2
97,-62395.5,-311956.5,124834.75,-187121.75,247.21282894736842,504.9687369848322,-0.8388506330822031,-1.192107343742095,1.3288650973285059,0.7125207534529688,712461.8
98,-62287.0,-311821.0,124821.25,-186999.75,247.05230263157895,505.24220446607967,-0.8388349769379848,-1.192129593415762,1.3295847485949466,0.7120565171446914,712318.6
99,-62178.5,-311685.5,124807.75,-186877.75,246.89177631578949,505.5160275584204,-0.8388193191003901,-1.1921518463266578,1.3303053356800536,0.711592217266749,712318.6
100,-62070.0,-311550.0,124794.25,-186755.75,246.73125,505.79020695594903,-0.8388036595690525,-1.1921741024756192,1.331026860410392,0.7111278538512474,712318.6
101,-61961.5,-311414.5,124780.75,-186633.75,246.57072368421052,506.0647433545676,-0.8387879983436055,-1.1921963618634834,1.3317493246172831,0.7106634269303739,712318.6
102,-61853.0,-311279.0,124767.25,-186511.75,246.41019736842105,506.33963745199156,-0.8387723354236825,-1.1922186244910877,1.33247273013682,0.7101989365363969,708786.4
103,-61744.5,-311143.5,124753.75,-186389.75,246.24967105263158,506.6148899477557,-0.8387566708089167,-1.19224089035927,1.3331970788098835,0.709734382701667,708786.4
104,-61636.0,-311008.0,124740.25,-186267.75,246.08914473684212,506.8905015432202,-0.8387410044989416,-1.1922631594688677,1.3339223724821583,0.7092697654586155,708786.4
105,-61527.5,-310872.5,124726.75,-186145.75,245.92861842105262,507.1664729415762,-0.83872533649339,-1.1922854318207199,1.334648613004148,0.7088050848397559,708786.4
106,-61419.0,-310737.0,124713.25,-186023.75,245.76809210526315,507.44280484785213,-0.8387096667918948,-1.1923077074156645,1.33537580223119,0.7083403408776839,708786.4
107,-61310.5,-310601.5,124699.75,-185901.75,245.60756578947368,507.7194979689197,-0.8386939953940891,-1.1923299862545407,1.3361039420234728,0.707875533605077,708786.4
108,-61202.0,-310466.0,124686.25,-185779.75,245.4470394736842,507.9965530134998,-0.8386783222996052,-1.1923522683381877,1.3368330342460522,0.7074106630546948,708786.4
109,-61093.5,-310330.5,124672.75,-185657.75,245.28651315789475,508.2739706921685,-0.838662647508076,-1.1923745536674453,1.3375630807688645,0.7069457292593797,704824.4
110,-60985.0,-310195.0,124659.25,-185535.75,245.12598684210528,508.55175171736335,-0.8386469710191338,-1.1923968422431528,1.3382940834667456,0.7064807322520569,704824.4
111,-60876.5,-310059.5,124645.75,-185413.75,244.96546052631578,508.8298968033893,-0.8386312928324108,-1.192419134066151,1.3390260442194455,0.7060156720657333,704824.4
112,-60768.0,-309924.0,124632.25,-185291.75,244.8049342105263,509.1084066664248,-0.8386156129475395,-1.19244142913728,1.3397589649116441,0.7055505487335,704824.4
113,-60659.5,-309788.5,124618.75,-185169.75,244.64440789473684,509.3872820245281,-0.8385999313641519,-1.1924637274573804,1.3404928474329687,0.7050853622885305,704824.4
114,-60551.0,-309653.0,124605.25,-185047.75,244.48388157894738,509.6665235976432,-0.8385842480818799,-1.1924860290272938,1.3412276936780085,0.7046201127640815,704572.56
115,-60442.5,-309517.5,124591.75,-184925.75,244.3233552631579,509.9461321076065,-0.8385685631003553,-1.1925083338478615,1.3419635055463328,0.7041548001934935,704205.94
116,-60334.0,-309382.0,124578.25,-184803.75,244.1628289473684,510.2261082781524,-0.8385528764192102,-1.1925306419199246,1.3427002849425065,0.7036894246101899,703614.9
117,-60225.5,-309246.5,124564.75,-184681.75,244.00230263157894,510.50645283491986,-0.8385371880380759,-1.192552953244326,1.343438033776105,0.7032239860476787,703117.94
118,-60117.0,-309111.0,124551.25,-184559.75,243.84177631578947,510.7871665054588,-0.8385214979565838,-1.1925752678219075,1.3441767539617338,0.7027584845395509,702703.75
119,-60008.5,-308975.5,124537.75,-184437.75,243.68125,511.0682500192362,-0.8385058061743657,-1.1925975856535118,1.3449164474190427,0.7022929201194824,702703.75
120,-59900.0,-308840.0,124524.25,-184315.75,243.52072368421054,511.34970410764237,-0.8384901126910524,-1.192619906739982,1.345657116072743,0.7018272928212327,702703.75
121,-59791.5,-308704.5,124510.75,-184193.75,243.36019736842104,511.6315295039976,-0.8384744175062753,-1.1926422310821616,1.3463987618526254,0.7013616026786454,702703.75
122,-59683.0,-308569.0,124497.25,-184071.75,243.19967105263157,511.9137269435581,-0.8384587206196654,-1.1926645586808937,1.347141386693574,0.7008958497256502,702703.75
123,-59574.5,-308433.5,124483.75,-183949.75,243.0391447368421,512.1962971635228,-0.8384430220308536,-1.1926868895370224,1.3478849925355862,0.7004300339962596,698385.9
124,-59466.0,-308298.0,124470.25,-183827.75,242.87861842105264,512.4792409030393,-0.8384273217394707,-1.192709223651392,1.3486295813237876,0.699964155524572,698385.9
125,-59357.5,-308162.5,124456.75,-183705.75,242.71809210526317,512.762558903211,-0.8384116197451471,-1.1927315610248472,1.34937515500845,0.6994982143447708,698385.9
126,-59249.0,-308027.0,124443.25,-183583.75,242.55756578947367,513.0462519071029,-0.8383959160475137,-1.1927539016582325,1.3501217155450078,0.6990322104911242,698385.9
127,-59140.5,-307891.5,124429.75,-183461.75,242.3970394736842,513.3303206597484,-0.8383802106462006,-1.1927762455523936,1.3508692648940748,0.6985661439979864,698385.9
128,-59032.0,-307756.0,124416.25,-183339.75,242.23651315789473,513.6147659081557,-0.8383645035408385,-1.192798592708175,1.3516178050214624,0.6981000148997968,698122.8
129,-58923.5,-307620.5,124402.75,-183217.75,242.07598684210527,513.8995884013149,-0.8383487947310573,-1.1928209431264234,1.352367337898197,0.6976338232310801,698122.8
130,-58815.0,-307485.0,124389.25,-183095.75,241.9154605263158,514.1847888902033,-0.8383330842164869,-1.1928432968079845,1.3531178655005351,0.6971675690264476,697077.44
131,-58706.5,-307349.5,124375.75,-182973.75,241.75493421052633,514.4703681277936,-0.8383173719967576,-1.1928656537537048,1.3538693898099832,0.6967012523205965,697077.44
132,-58598.0,-307214.0,124362.25,-182851.75,241.59440789473683,514.7563268690593,-0.8383016580714991,-1.192888013964431,1.354621912813314,0.6962348731483098,696721.06
133,-58489.5,-307078.5,124348.75,-182729.75,241.43388157894736,515.0426658709819,-0.8382859424403409,-1.1929103774410101,1.3553754365025839,0.6957684315444571,696416.0
134,-58381.0,-306943.0,124335.25,-182607.75,241.2733552631579,515.3293858925574,-0.8382702251029129,-1.1929327441842894,1.356129962875151,0.6953019275439948,696416.0
135,-58272.5,-306807.5,124321.75,-182485.75,241.11282894736843,515.6164876948033,-0.8382545060588443,-1.192955114195117,1.3568854939336927,0.6948353611819659,696416.0
136,-58164.0,-306672.0,124308.25,-182363.75,240.95230263157896,515.9039720407648,-0.8382387853077644,-1.1929774874743406,1.357642031686223,0.6943687324934997,696416.0
137,-58055.5,-306536.5,124294.75,-182241.75,240.79177631578946,516.191839695522,-0.8382230628493026,-1.1929998640228083,1.3583995781461107,0.6939020415138136,696416.0
138,-57947.0,-306401.0,124281.25,-182119.75,240.63125,516.4800914261967,-0.838207338683088,-1.193022243841369,1.3591581353320967,0.6934352882782118,691361.3
139,-57838.5,-306265.5,124267.75,-181997.75,240.47072368421053,516.7687280019588,-0.8381916128087494,-1.1930446269308717,1.3599177052683127,0.6929684728220858,691361.3
140,-57730.0,-306130.0,124254.25,-181875.75,240.31019736842106,517.0577501940337,-0.8381758852259159,-1.193067013292165,1.3606782899842993,0.6925015951809145,691361.3
141,-57621.5,-305994.5,124240.75,-181753.75,240.1496710526316,517.3471587757086,-0.838160155934216,-1.1930894029260992,1.3614398915150228,0.6920346553902649,691361.3
142,-57513.0,-305859.0,124227.25,-181631.75,239.9891447368421,517.63695452234,-0.8381444249332782,-1.1931117958335242,1.362202511900895,0.6915676534857916,691110.94
143,-57404.5,-305723.5,124213.75,-181509.75,239.82861842105262,517.9271382113599,-0.8381286922227315,-1.1931341920152896,1.3629661531877892,0.6911005895032382,691110.94
144,-57296.0,-305588.0,124200.25,-181387.75,239.66809210526316,518.2177106222833,-0.8381129578022036,-1.1931565914722464,1.3637308174270615,0.6906334634784355,691110.94
145,-57187.5,-305452.5,124186.75,-181265.75,239.5075657894737,518.5086725367153,-0.8380972216713234,-1.193178994205245,1.3644965066755665,0.6901662754473031,691110.94
146,-57079.0,-305317.0,124173.25,-181143.75,239.34703947368422,518.8000247383575,-0.8380814838297185,-1.1932014002151372,1.3652632229956776,0.6896990254458493,688770.5
147,-56970.5,-305181.5,124159.75,-181021.75,239.18651315789472,519.0917680130157,-0.8380657442770172,-1.1932238095027738,1.3660309684553045,0.6892317135101711,688770.5
148,-56862.0,-305046.0,124146.25,-180899.75,239.02598684210525,519.3839031486061,-0.8380500030128473,-1.193246222069007,1.3667997451279108,0.688764339676455,688770.5
149,-56753.5,-304910.5,124132.75,-180777.75,238.8654605263158,519.6764309351636,-0.8380342600368365,-1.1932686379146888,1.3675695550925357,0.6882969039809756,688770.5
150,-56645.0,-304775.0,124119.25,-180655.75,238.70493421052632,519.9693521648479,-0.8380185153486124,-1.1932910570406716,1.3683404004338102,0.6878294064600978,688499.9
151,-56536.5,-304639.5,124105.75,-180533.75,238.54440789473685,520.2626676319509,-0.8380027689478028,-1.193313479447808,1.369112283241976,0.6873618471502757,688499.9
152,-56428.0,-304504.0,124092.25,-180411.75,238.38388157894738,520.5563781329042,-0.8379870208340348,-1.1933359051369512,1.3698852056129058,0.6868942260880528,688499.9
153,-56319.5,-304368.5,124078.75,-180289.75,238.22335526315788,520.8504844662863,-0.8379712710069358,-1.1933583341089544,1.3706591696481218,0.6864265433100626,688499.9
154,-56211.0,-304233.0,124065.25,-180167.75,238.06282894736842,521.1449874328289,-0.8379555194661329,-1.1933807663646714,1.3714341774548129,0.6859587988530291,688499.9
155,-56102.5,-304097.5,124051.75,-180045.75,237.90230263157895,521.4398878354256,-0.8379397662112532,-1.193403201904956,1.3722102311458568,0.6854909927537659,682740.56
156,-55994.0,-303962.0,124038.25,-179923.75,237.74177631578948,521.7351864791383,-0.8379240112419236,-1.1934256407306632,1.3729873328398376,0.6850231250491771,682740.56
157,-55885.5,-303826.5,124024.75,-179801.75,237.58125,522.0308841712045,-0.837908254557771,-1.1934480828426466,1.3737654846610645,0.684555195776258,682740.56
158,-55777.0,-303691.0,124011.25,-179679.75,237.42072368421051,522.3269817210454,-0.8378924961584217,-1.193470528241762,1.3745446887395931,0.6840872049720934,682740.56
159,-55668.5,-303555.5,123997.75,-179557.75,237.26019736842105,522.6234799402721,-0.8378767360435024,-1.1934929769288642,1.3753249472112423,0.6836191526738603,682740.56
160,-55560.0,-303420.0,123984.25,-179435.75,237.09967105263158,522.9203796426941,-0.8378609742126397,-1.1935154289048093,1.3761062622176161,0.683151038918826,682439.1
161,-55451.5,-303284.5,123970.75,-179313.75,236.9391447368421,523.2176816443263,-0.8378452106654599,-1.1935378841704525,1.3768886359061216,0.6826828637443499,682439.1
162,-55343.0,-303149.0,123957.25,-179191.75,236.77861842105264,523.5153867633962,-0.8378294454015889,-1.1935603427266506,1.37767207042999,0.6822146271878817,682216.1
163,-55234.5,-303013.5,123943.75,-179069.75,236.61809210526314,523.8134958203524,-0.8378136784206529,-1.1935828045742598,1.3784565679482959,0.6817463292869635,681962.4
164,-55126.0,-302878.0,123930.25,-178947.75,236.45756578947368,524.1120096378704,-0.8377979097222781,-1.193605269714137,1.3792421306259748,0.6812779700792299,681962.4
165,-55017.5,-302742.5,123916.75,-178825.75,236.2970394736842,524.4109290408621,-0.8377821393060898,-1.1936277381471398,1.3800287606338477,0.6808095496024061,680053.0
166,-54909.0,-302607.0,123903.25,-178703.75,236.13651315789474,524.7102548564822,-0.8377663671717142,-1.193650209874125,1.3808164601486372,0.6803410678943104,680053.0
167,-54800.5,-302471.5,123889.75,-178581.75,235.97598684210527,525.009987914136,-0.8377505933187763,-1.1936726848959514,1.3816052313529894,0.6798725249928531,679985.44
168,-54692.0,-302336.0,123876.25,-178459.75,235.8154605263158,525.3101290454874,-0.8377348177469021,-1.1936951632134762,1.3823950764354933,0.6794039209360373,679454.06
169,-54583.5,-302200.5,123862.75,-178337.75,235.6549342105263,525.6106790844665,-0.8377190404557167,-1.1937176448275582,1.3831859975907013,0.6789352557619589,678912.6
170,-54475.0,-302065.0,123849.25,-178215.75,235.49440789473684,525.9116388672767,-0.8377032614448452,-1.1937401297390562,1.3839779970191493,0.6784665295088066,678912.6
171,-54366.5,-301929.5,123835.75,-178093.75,235.33388157894737,526.2130092324036,-0.8376874807139127,-1.1937626179488294,1.3847710769273778,0.6779977422148623,678912.6
172,-54258.0,-301794.0,123822.25,-177971.75,235.1733552631579,526.5147910206217,-0.8376716982625443,-1.1937851094577372,1.3855652395279519,0.6775288939185009,678564.25
173,-54149.5,-301658.5,123808.75,-177849.75,235.01282894736843,526.8169850750029,-0.8376559140903647,-1.1938076042666392,1.3863604870394812,0.6770599846581915,678564.25
174,-54041.0,-301523.0,123795.25,-177727.75,234.85230263157894,527.1195922409241,-0.8376401281969987,-1.1938301023763955,1.3871568216866426,0.6765910144724959,678564.25
175,-53932.5,-301387.5,123781.75,-177605.75,234.69177631578947,527.4226133660751,-0.8376243405820709,-1.1938526037878665,1.3879542457001977,0.6761219834000711,678564.25
176,-53824.0,-301252.0,123768.25,-177483.75,234.53125,527.7260493004663,-0.8376085512452055,-1.1938751085019133,1.3887527613170167,0.6756528914796668,678564.25
177,-53715.5,-301116.5,123754.75,-177361.75,234.37072368421053,528.0299008964374,-0.8375927601860271,-1.1938976165193962,1.3895523707800985,0.6751837387501274,678564.25
178,-53607.0,-300981.0,123741.25,-177239.75,234.21019736842106,528.3341690086643,-0.83757696740416,-1.1939201278411768,1.3903530763385903,0.6747145252503924,678564.25
179,-53498.5,-300845.5,123727.75,-177117.75,234.04967105263157,528.6388544941681,-0.8375611728992279,-1.1939426424681174,1.3911548802478106,0.6742452510194951,671676.44
180,-53390.0,-300710.0,123714.25,-176995.75,233.8891447368421,528.9439582123223,-0.8375453766708552,-1.1939651604010793,1.3919577847692692,0.6737759160965636,671676.44
181,-53281.5,-300574.5,123700.75,-176873.75,233.72861842105263,529.2494810248616,-0.8375295787186655,-1.193987681640925,1.3927617921706883,0.6733065205208221,671676.44
182,-53173.0,-300439.0,123687.25,-176751.75,233.56809210526316,529.5554237958895,-0.8375137790422827,-1.194010206188517,1.393566904726025,0.6728370643315885,671676.44
183,-53064.5,-300303.5,123673.75,-176629.75,233.4075657894737,529.8617873918871,-0.8374979776413302,-1.1940327340447185,1.3943731247154925,0.6723675475682768,671676.44
184,-52956.0,-300168.0,123660.25,-176507.75,233.2470394736842,530.1685726817202,-0.8374821745154316,-1.1940552652103926,1.3951804544255795,0.6718979702703971,671676.44
185,-52847.5,-300032.5,123646.75,-176385.75,233.08651315789473,530.4757805366485,-0.8374663696642102,-1.1940777996864032,1.395988896149075,0.6714283324775541,671363.2
186,-52739.0,-299897.0,123633.25,-176263.75,232.92598684210526,530.7834118303335,-0.8374505630872893,-1.1941003374736139,1.3967984521850882,0.6709586342294493,671055.2
187,-52630.5,-299761.5,123619.75,-176141.75,232.7654605263158,531.0914674388467,-0.8374347547842917,-1.1941228785728892,1.3976091248390703,0.6704888755658803,670336.5
188,-52522.0,-299626.0,123606.25,-176019.75,232.60493421052632,531.399948240678,-0.837418944754841,-1.1941454229850932,1.3984209164228367,0.6700190565267409,670081.0
189,-52413.5,-299490.5,123592.75,-175897.75,232.44440789473686,531.7088551167441,-0.8374031329985595,-1.1941679707110915,1.3992338292545896,0.6695491771520209,670081.0
190,-52305.0,-299355.0,123579.25,-175775.75,232.28388157894736,532.0181889503967,-0.8373873195150702,-1.1941905217517488,1.4000478656589388,0.6690792374818076,670081.0
191,-52196.5,-299219.5,123565.75,-175653.75,232.1233552631579,532.3279506274313,-0.8373715043039957,-1.1942130761079308,1.4008630279669245,0.6686092375562852,669876.56
192,-52088.0,-299084.0,123552.25,-175531.75,231.96282894736842,532.638141036095,-0.8373556873649585,-1.1942356337805031,1.4016793185160394,0.6681391774157347,669876.56
193,-51979.5,-298948.5,123538.75,-175409.75,231.80230263157895,532.9487610670958,-0.8373398686975807,-1.1942581947703326,1.4024967396502521,0.6676690571005344,669876.56
194,-51871.0,-298813.0,123525.25,-175287.75,231.64177631578949,533.2598116136105,-0.8373240483014849,-1.1942807590782851,1.4033152937200277,0.6671988766511601,669876.56
195,-51762.5,-298677.5,123511.75,-175165.75,231.48125,533.5712935712936,-0.8373082261762931,-1.1943033267052277,1.4041349830823515,0.6667286361081857,669876.56
196,-51654.0,-298542.0,123498.25,-175043.75,231.32072368421052,533.8832078382856,-0.8372924023216273,-1.1943258976520275,1.4049558101007515,0.6662583355122824,669876.56
197,-51545.5,-298406.5,123484.75,-174921.75,231.16019736842105,534.195555315222,-0.8372765767371091,-1.1943484719195523,1.405777777145321,0.66578797490422,662237.4
198,-51437.0,-298271.0,123471.25,-174799.75,230.99967105263158,534.5083369052417,-0.8372607494223607,-1.1943710495086692,1.4066008865927413,0.6653175543248664,662237.4
199,-51328.5,-298135.5,123457.75,-174677.75,230.83914473684212,534.8215535139957,-0.8372449203770034,-1.1943936304202474,1.4074251408263045,0.6648470738151879,662237.4
200,-51220.0,-298000.0,123444.25,-174555.75,230.67861842105262,535.1352060496562,-0.8372290896006588,-1.1944162146551545,1.4082505422359373,0.6643765334162498,662237.4
201,-51111.5,-297864.5,123430.75,-174433.75,230.51809210526315,535.4492954229246,-0.8372132570929482,-1.1944388022142596,1.4090770932182226,0.6639059331692161,662237.4
202,-51003.0,-297729.0,123417.25,-174311.75,230.35756578947368,535.7638225470414,-0.8371974228534931,-1.1944613930984316,1.4099047961764248,0.6634352731153497,662237.4
203,-50894.5,-297593.5,123403.75,-174189.75,230.1970394736842,536.0787883377941,-0.8371815868819145,-1.19448398730854,1.4107336535205108,0.6629645532960131,662000.2
204,-50786.0,-297458.0,123390.25,-174067.75,230.03651315789475,536.3941937135265,-0.8371657491778333,-1.1945065848454546,1.411563667667175,0.6624937737526685,662000.2
205,-50677.5,-297322.5,123376.75,-173945.75,229.87598684210528,536.7100395951478,-0.8371499097408703,-1.1945291857100455,1.4123948410398626,0.6620229345268769,662000.2
206,-50569.0,-297187.0,123363.25,-173823.75,229.71546052631578,537.0263269061411,-0.8371340685706464,-1.1945517899031834,1.4132271760687924,0.6615520356602997,661328.7
207,-50460.5,-297051.5,123349.75,-173701.75,229.5549342105263,537.3430565725726,-0.8371182256667824,-1.1945743974257386,1.4140606751909803,0.6610810771946996,661056.6
208,-50352.0,-296916.0,123336.25,-173579.75,229.39440789473684,537.6602295231007,-0.8371023810288984,-1.1945970082785824,1.4148953408502651,0.6606100591719373,661045.7
209,-50243.5,-296780.5,123322.75,-173457.75,229.23388157894738,537.9778466889854,-0.8370865346566152,-1.194619622462586,1.41573117549733,0.6601389816339758,659998.06
210,-50135.0,-296645.0,123309.25,-173335.75,229.0733552631579,538.2959090040969,-0.8370706865495526,-1.1946422399786214,1.4165681815897286,0.659667844622878,659998.06
211,-50026.5,-296509.5,123295.75,-173213.75,228.9128289473684,538.6144174049247,-0.8370548367073312,-1.1946648608275603,1.417406361591907,0.6591966481808077,658949.4
212,-49918.0,-296374.0,123282.25,-173091.75,228.75230263157894,538.933372830587,-0.8370389851295706,-1.1946874850102753,1.418245717975229,0.6587253923500306,658949.4
213,-49809.5,-296238.5,123268.75,-172969.75,228.59177631578947,539.2527762228403,-0.8370231318158909,-1.1947101125276391,1.4190862532180009,0.6582540771729127,657818.1
214,-49701.0,-296103.0,123255.25,-172847.75,228.43125,539.5726285260882,-0.8370072767659119,-1.1947327433805246,1.4199279698054954,0.6577827026919223,657818.1
215,-49592.5,-295967.5,123241.75,-172725.75,228.27072368421054,539.8929306873907,-0.8369914199792531,-1.1947553775698052,1.4207708702299755,0.6573112689496289,657818.1
216,-49484.0,-295832.0,123228.25,-172603.75,228.11019736842104,540.2136836564738,-0.836975561455534,-1.1947780150963547,1.4216149569907206,0.6568397759887039,657818.1
217,-49375.5,-295696.5,123214.75,-172481.75,227.94967105263157,540.5348883857384,-0.836959701194374,-1.1948006559610471,1.4224602325940485,0.6563682238519216,655635.6
218,-49267.0,-295561.0,123201.25,-172359.75,227.7891447368421,540.8565458302706,-0.8369438391953925,-1.1948233001647564,1.4233066995533439,0.655896612582158,655635.6
219,-49158.5,-295425.5,123187.75,-172237.75,227.62861842105264,541.1786569478504,-0.8369279754582084,-1.1948459477083575,1.42415436038908,0.6554249422223919,655635.6
220,-49050.0,-295290.0,123174.25,-172115.75,227.46809210526317,541.5012226989616,-0.8369121099824409,-1.1948685985927254,1.4250032176288463,0.6549532128157044,655635.6
221,-48941.5,-295154.5,123160.75,-171993.75,227.30756578947367,541.8242440468008,-0.8368962427677087,-1.1948912528187354,1.4258532738073706,0.6544814244052805,653615.5
222,-48833.0,-295019.0,123147.25,-171871.75,227.1470394736842,542.1477219572877,-0.8368803738136308,-1.194913910387263,1.4267045314665465,0.6540095770344078,653615.5
223,-48724.5,-294883.5,123133.75,-171749.75,226.98651315789473,542.4716573990745,-0.8368645031198256,-1.1949365712991844,1.4275569931554593,0.6535376707464771,653579.75
224,-48616.0,-294748.0,123120.25,-171627.75,226.82598684210527,542.7960513435554,-0.8368486306859115,-1.194959235555376,1.428410661430409,0.6530657055849831,653579.75
225,-48507.5,-294612.5,123106.75,-171505.75,226.6654605263158,543.1209047648763,-0.8368327565115072,-1.194981903156714,1.4292655388549376,0.6525936815935247,653579.75
226,-48399.0,-294477.0,123093.25,-171383.75,226.50493421052633,543.4462186399447,-0.8368168805962309,-1.1950045741040756,1.4301216279998545,0.6521215988158041,651364.5
227,-48290.5,-294341.5,123079.75,-171261.75,226.34440789473683,543.7719939484397,-0.8368010029397006,-1.195027248398338,1.4309789314432624,0.6516494572956281,651364.5
228,-48182.0,-294206.0,123066.25,-171139.75,226.18388157894736,544.0982316728209,-0.8367851235415343,-1.195049926040379,1.4318374517705814,0.6511772570769081,651364.5
229,-48073.5,-294070.5,123052.75,-171017.75,226.0233552631579,544.4249327983397,-0.8367692424013498,-1.1950726070310767,1.432697191574578,0.6507049982036601,650569.06
230,-47965.0,-293935.0,123039.25,-170895.75,225.86282894736843,544.752098313048,-0.8367533595187651,-1.1950952913713087,1.4335581534553894,0.650232680720005,650569.06
231,-47856.5,-293799.5,123025.75,-170773.75,225.70230263157896,545.0797292078089,-0.8367374748933976,-1.1951179790619544,1.4344203400205497,0.649760304670168,650569.06
232,-47748.0,-293664.0,123012.25,-170651.75,225.54177631578946,545.4078264763064,-0.8367215885248649,-1.195140670103892,1.4352837538850167,0.6492878700984812,650569.06
233,-47639.5,-293528.5,122998.75,-170529.75,225.38125,545.7363911150551,-0.8367057004127842,-1.1951633644980013,1.4361483976711975,0.6488153770493811,650569.06
234,-47531.0,-293393.0,122985.25,-170407.75,225.22072368421053,546.065424123411,-0.8366898105567732,-1.1951860622451616,1.4370142740089764,0.6483428255674103,650569.06
235,-47422.5,-293257.5,122971.75,-170285.75,225.06019736842106,546.3949265035816,-0.8366739189564485,-1.1952087633462531,1.437881385535741,0.6478702156972168,650569.06
236,-47314.0,-293122.0,122958.25,-170163.75,224.8996710526316,546.7248992606352,-0.8366580256114273,-1.1952314678021558,1.4387497348964084,0.6473975474835559,645036.2
237,-47205.5,-292986.5,122944.75,-170041.75,224.7391447368421,547.055343402512,-0.8366421305213265,-1.1952541756137505,1.4396193247434526,0.6469248209712885,645036.2
238,-47097.0,-292851.0,122931.25,-169919.75,224.57861842105262,547.3862599400339,-0.8366262336857628,-1.195276886781918,1.4404901577369313,0.646452036205382,645036.2
239,-46988.5,-292715.5,122917.75,-169797.75,224.41809210526316,547.7176498869152,-0.8366103351043528,-1.1952996013075396,1.4413622365445136,0.6459791932309112,645036.2
240,-46880.0,-292580.0,122904.25,-169675.75,224.2575657894737,548.0495142597724,-0.8365944347767131,-1.1953223191914966,1.4422355638415063,0.6455062920930579,645036.2
241,-46771.5,-292444.5,122890.75,-169553.75,224.09703947368422,548.3818540781352,-0.83657853270246,-1.1953450404346713,1.4431101423108823,0.6450333328371103,644995.44
242,-46663.0,-292309.0,122877.25,-169431.75,223.93651315789472,548.7146703644567,-0.8365626288812096,-1.1953677650379457,1.443985974643307,0.6445603155084654,644995.44
243,-46554.5,-292173.5,122863.75,-169309.75,223.77598684210525,549.0479641441233,-0.8365467233125781,-1.1953904930022028,1.4448630635371666,0.644087240152627,644995.44
244,-46446.0,-292038.0,122850.25,-169187.75,223.6154605263158,549.3817364454663,-0.8365308159961815,-1.1954132243283249,1.4457414116985956,0.6436141068152074,644995.44
245,-46337.5,-291902.5,122836.75,-169065.75,223.45493421052632,549.715988299772,-0.8365149069316358,-1.1954359590171955,1.4466210218415052,0.6431409155419264,644995.44
246,-46229.0,-291767.0,122823.25,-168943.75,223.29440789473685,550.0507207412918,-0.8364989961185564,-1.1954586970696983,1.44750189668761,0.6426676663786127,644995.44
247,-46120.5,-291631.5,122809.75,-168821.75,223.13388157894738,550.3859348072536,-0.8364830835565593,-1.1954814384867167,1.448384038966457,0.6421943593712037,639725.06
248,-46012.0,-291496.0,122796.25,-168699.75,222.97335526315788,550.7216315378726,-0.8364671692452595,-1.1955041832691358,1.449267451415454,0.641720994565745,639725.06
249,-45903.5,-291360.5,122782.75,-168577.75,222.81282894736842,551.0578119763609,-0.8364512531842727,-1.1955269314178396,1.450152136779897,0.6412475720083919,639725.06
250,-45795.0,-291225.0,122769.25,-168455.75,222.65230263157895,551.3944771689396,-0.8364353353732141,-1.1955496829337129,1.4510380978129989,0.6407740917454089,639725.06
251,-45686.5,-291089.5,122755.75,-168333.75,222.49177631578948,551.7316281648493,-0.8364194158116988,-1.195572437817641,1.4519253372759193,0.6403005538231695,639725.06
252,-45578.0,-290954.0,122742.25,-168211.75,222.33125,552.0692660163606,-0.8364034944993415,-1.19559519607051,1.4528138579377912,0.6398269582881574,639725.06
253,-45469.5,-290818.5,122728.75,-168089.75,222.17072368421051,552.4073917787856,-0.8363875714357574,-1.1956179576932051,1.4537036625757516,0.6393533051869662,639602.2
254,-45361.0,-290683.0,122715.25,-167967.75,222.01019736842105,552.7460065104881,-0.836371646620561,-1.195640722686613,1.4545947539749686,0.6388795945662997,639034.9
255,-45252.5,-290547.5,122701.75,-167845.75,221.84967105263158,553.0851112728955,-0.8363557200533669,-1.19566349105162,1.4554871349286722,0.6384058264729721,639034.9
256,-45144.0,-290412.0,122688.25,-167723.75,221.6891447368421,553.4247071305097,-0.8363397917337896,-1.195686262789113,1.4563808082381833,0.6379320009539078,638655.6
257,-45035.5,-290276.5,122674.75,-167601.75,221.52861842105264,553.7647951509176,-0.8363238616614433,-1.1957090378999795,1.4572757767129412,0.6374581180561427,638449.9
258,-44927.0,-290141.0,122661.25,-167479.75,221.36809210526314,554.1053764048033,-0.8363079298359426,-1.1957318163851067,1.4581720431705352,0.6369841778268236,638449.9
259,-44818.5,-290005.5,122647.75,-167357.75,221.20756578947368,554.4464519659584,-0.8362919962569012,-1.1957545982453828,1.4590696104367327,0.6365101803132087,638449.9
260,-44710.0,-289870.0,122634.25,-167235.75,221.0470394736842,554.7880229112939,-0.836276060923933,-1.195777383481696,1.4599684813455103,0.6360361255626673,638449.9
